id_factura,id_cliente,id_sucursal,fecha,monto_lista,descuento_aplicado,monto_final,fuga_rentabilidad
FAC-032342,CLT-0184,SUC-050,2023-11-03,11794.84,3274.07,8520.77,3274.07
FAC-014393,CLT-0252,SUC-028,2023-11-03,6242.38,711.39,5530.99,711.39
FAC-018373,CLT-0315,SUC-021,2023-11-03,8997.16,2458.14,6539.02,2458.14
FAC-037387,CLT-0391,SUC-006,2023-11-03,7268.88,1330.07,5938.81,1330.07
FAC-028201,CLT-0372,SUC-011,2023-11-03,28822.72,4379.75,24442.97,4379.75
FAC-026208,CLT-0413,SUC-020,2023-11-03,350.91,39.62,311.29,39.62
FAC-040021,CLT-0423,SUC-007,2023-11-03,9692.21,2703.65,6988.5599999999995,2703.65
FAC-044096,CLT-0172,SUC-026,2023-11-03,3382.01,270.61,3111.4,270.61
FAC-041803,CLT-0356,SUC-021,2023-11-03,2032.55,544.17,1488.38,544.17
FAC-045691,CLT-0428,SUC-047,2023-11-03,5627.99,1209.07,4418.92,1209.07
FAC-023402,CLT-0401,SUC-036,2023-11-03,2868.53,207.12,2661.4100000000003,207.12
FAC-005707,CLT-0166,SUC-038,2023-11-03,2644.91,355.31,2289.6,355.31
FAC-016956,CLT-0013,SUC-020,2023-11-03,905.88,87.51,818.37,87.51
FAC-038089,CLT-0180,SUC-031,2023-11-03,431.41,111.69,319.72,111.69
FAC-010281,CLT-0240,SUC-023,2023-11-03,1134.94,341.33,793.6100000000001,341.33
FAC-000822,CLT-0146,SUC-040,2023-11-03,60900.06,2924.78,57975.28,2924.78
FAC-005435,CLT-0291,SUC-007,2023-11-03,10528.69,2746.36,7782.33,2746.36
FAC-046321,CLT-0468,SUC-040,2023-11-03,2183.83,92.96,2090.87,92.96
FAC-038772,CLT-0086,SUC-028,2023-11-03,3354.43,352.25,3002.18,352.25
FAC-003042,CLT-0328,SUC-031,2023-11-03,551.58,131.72,419.86,131.72
FAC-030590,CLT-0150,SUC-003,2023-11-03,1846.87,283.62,1563.25,283.62
FAC-006701,CLT-0472,SUC-040,2023-11-03,176.04,13.65,162.39,13.65
FAC-028222,CLT-0050,SUC-019,2023-11-03,20.67,1.87,18.8,1.87
FAC-002335,CLT-0280,SUC-034,2023-11-03,1623.67,244.78,1378.89,244.78
FAC-002826,CLT-0322,SUC-038,2023-11-03,10362.01,1715.35,8646.66,1715.35
FAC-002108,CLT-0184,SUC-017,2023-11-03,17468.52,2356.57,15111.95,2356.57
FAC-048539,CLT-0260,SUC-002,2023-11-03,263.18,7.97,255.21,7.97
FAC-006960,CLT-0241,SUC-039,2023-11-03,103.39,33.92,69.47,33.92
FAC-029974,CLT-0036,SUC-044,2023-11-03,10915.35,1647.16,9268.19,1647.16
FAC-045155,CLT-0443,SUC-017,2023-11-03,4871.06,603.48,4267.58,603.48
FAC-009572,CLT-0068,SUC-025,2023-11-03,6367.86,1262.13,5105.73,1262.13
FAC-020905,CLT-0331,SUC-018,2023-11-03,21595.24,3261.18,18334.06,3261.18
FAC-019265,CLT-0282,SUC-043,2023-11-03,5142.81,617.36,4525.450000000001,617.36
FAC-041569,CLT-0486,SUC-025,2023-11-03,5892.96,1362.78,4530.18,1362.78
FAC-012712,CLT-0180,SUC-001,2023-11-03,10506.05,2926.51,7579.539999999999,2926.51
FAC-007040,CLT-0233,SUC-030,2023-11-03,4291.47,641.92,3649.55,641.92
FAC-009778,CLT-0103,SUC-033,2023-11-03,3576.32,965.84,2610.48,965.84
FAC-020229,CLT-0299,SUC-030,2023-11-03,705.32,95.83,609.49,95.83
FAC-010392,CLT-0466,SUC-001,2023-11-03,6607.17,1715.16,4892.01,1715.16
FAC-005895,CLT-0030,SUC-028,2023-11-03,742.28,82.36,659.92,82.36
FAC-006093,CLT-0062,SUC-015,2023-11-03,1834.15,228.26,1605.89,228.26
FAC-003560,CLT-0409,SUC-048,2023-11-03,1340.71,349.86,990.85,349.86
FAC-021114,CLT-0330,SUC-013,2023-11-03,5275.73,952.52,4323.209999999999,952.52
FAC-043424,CLT-0223,SUC-040,2023-11-03,12317.79,682.63,11635.160000000002,682.63
FAC-028729,CLT-0313,SUC-046,2023-11-03,10826.79,1143.44,9683.35,1143.44
FAC-024801,CLT-0424,SUC-037,2023-11-03,107372.81,24410.58,82962.23,24410.58
FAC-040591,CLT-0073,SUC-022,2023-11-03,1340.66,76.89,1263.77,76.89
FAC-031899,CLT-0119,SUC-045,2023-11-03,127.26,38.53,88.73,38.53
FAC-012118,CLT-0144,SUC-034,2023-11-03,27356.69,3253.19,24103.5,3253.19
FAC-022431,CLT-0173,SUC-036,2023-11-03,5416.48,398.42,5018.0599999999995,398.42
FAC-005065,CLT-0131,SUC-039,2023-11-03,3406.5,1078.8,2327.7,1078.8
FAC-045651,CLT-0489,SUC-021,2023-11-03,2151.57,576.91,1574.6600000000003,576.91
FAC-019896,CLT-0287,SUC-038,2023-11-03,625.89,97.57,528.3199999999999,97.57
FAC-034081,CLT-0321,SUC-004,2023-11-03,8220.44,1346.95,6873.490000000001,1346.95
FAC-024701,CLT-0204,SUC-026,2023-11-03,5875.49,329.06,5546.429999999999,329.06
FAC-012729,CLT-0155,SUC-029,2023-11-03,2314.43,469.08,1845.35,469.08
FAC-038720,CLT-0249,SUC-018,2023-11-03,1021.43,150.3,871.1299999999999,150.3
FAC-029510,CLT-0168,SUC-009,2023-11-03,5898.0,1627.53,4270.47,1627.53
FAC-035225,CLT-0061,SUC-035,2023-11-04,2529.87,434.26,2095.6099999999997,434.26
FAC-044498,CLT-0395,SUC-019,2023-11-04,2158.65,215.34,1943.3100000000002,215.34
FAC-005916,CLT-0433,SUC-017,2023-11-04,4819.94,643.51,4176.429999999999,643.51
FAC-043232,CLT-0214,SUC-011,2023-11-04,5034.66,734.08,4300.58,734.08
FAC-013502,CLT-0404,SUC-034,2023-11-04,2329.96,358.16,1971.8,358.16
FAC-014531,CLT-0040,SUC-029,2023-11-04,49.54,11.33,38.21,11.33
FAC-029738,CLT-0268,SUC-043,2023-11-04,5165.34,687.42,4477.92,687.42
FAC-035198,CLT-0483,SUC-012,2023-11-04,1074.52,197.58,876.9399999999999,197.58
FAC-010881,CLT-0376,SUC-019,2023-11-04,4505.75,546.22,3959.5299999999997,546.22
FAC-008481,CLT-0090,SUC-042,2023-11-04,1093.21,165.59,927.62,165.59
FAC-004399,CLT-0084,SUC-019,2023-11-04,7467.95,647.77,6820.18,647.77
FAC-011860,CLT-0375,SUC-043,2023-11-04,14916.37,1863.96,13052.41,1863.96
FAC-009657,CLT-0055,SUC-040,2023-11-04,2814.16,188.21,2625.95,188.21
FAC-007651,CLT-0304,SUC-021,2023-11-04,1352.47,364.58,987.8900000000001,364.58
FAC-048668,CLT-0158,SUC-029,2023-11-04,675.51,148.25,527.26,148.25
FAC-013950,CLT-0498,SUC-026,2023-11-04,7534.89,625.74,6909.150000000001,625.74
FAC-000710,CLT-0288,SUC-015,2023-11-04,2846.86,303.08,2543.78,303.08
FAC-000585,CLT-0500,SUC-033,2023-11-04,6525.72,1920.35,4605.370000000001,1920.35
FAC-045118,CLT-0488,SUC-011,2023-11-04,9264.5,1312.07,7952.43,1312.07
FAC-006557,CLT-0396,SUC-033,2023-11-04,2026.98,613.69,1413.29,613.69
FAC-019757,CLT-0066,SUC-046,2023-11-04,16534.25,2200.89,14333.36,2200.89
FAC-005581,CLT-0278,SUC-007,2023-11-04,3949.62,1028.81,2920.81,1028.81
FAC-010585,CLT-0489,SUC-019,2023-11-04,2402.89,240.25,2162.64,240.25
FAC-014190,CLT-0240,SUC-035,2023-11-04,7280.71,1520.78,5759.93,1520.78
FAC-025648,CLT-0180,SUC-044,2023-11-04,38379.03,6152.55,32226.48,6152.55
FAC-016320,CLT-0494,SUC-038,2023-11-04,4551.19,718.21,3832.9799999999996,718.21
FAC-013511,CLT-0153,SUC-035,2023-11-04,1322.81,266.89,1055.92,266.89
FAC-031345,CLT-0110,SUC-023,2023-11-04,13775.45,4069.61,9705.84,4069.61
FAC-048974,CLT-0384,SUC-025,2023-11-04,1760.58,375.97,1384.61,375.97
FAC-047542,CLT-0310,SUC-042,2023-11-04,3285.21,588.93,2696.28,588.93
FAC-001484,CLT-0020,SUC-003,2023-11-04,313.82,53.89,259.93,53.89
FAC-008747,CLT-0209,SUC-020,2023-11-04,1047.55,106.83,940.7199999999999,106.83
FAC-046032,CLT-0442,SUC-045,2023-11-04,2773.13,851.51,1921.6200000000001,851.51
FAC-011604,CLT-0198,SUC-002,2023-11-04,5824.15,237.24,5586.91,237.24
FAC-029616,CLT-0171,SUC-044,2023-11-04,3311.54,599.78,2711.76,599.78
FAC-040589,CLT-0150,SUC-003,2023-11-04,4912.0,863.16,4048.84,863.16
FAC-048008,CLT-0013,SUC-008,2023-11-04,4217.02,631.72,3585.3,631.72
FAC-001865,CLT-0255,SUC-003,2023-11-04,1651.52,290.23,1361.29,290.23
FAC-023706,CLT-0349,SUC-014,2023-11-04,290.07,48.46,241.60999999999999,48.46
FAC-014580,CLT-0412,SUC-032,2023-11-04,7245.7,1463.4,5782.299999999999,1463.4
FAC-026536,CLT-0463,SUC-013,2023-11-04,3684.37,541.92,3142.45,541.92
FAC-007307,CLT-0178,SUC-006,2023-11-04,1561.35,263.3,1298.05,263.3
FAC-032722,CLT-0105,SUC-025,2023-11-04,31144.12,6039.92,25104.199999999997,6039.92
FAC-013384,CLT-0006,SUC-048,2023-11-04,115.65,29.93,85.72,29.93
FAC-029427,CLT-0042,SUC-045,2023-11-04,31706.86,9857.36,21849.5,9857.36
FAC-007918,CLT-0173,SUC-007,2023-11-04,19249.69,5356.75,13892.939999999999,5356.75
FAC-002953,CLT-0423,SUC-012,2023-11-04,163.86,32.91,130.95000000000002,32.91
FAC-020441,CLT-0152,SUC-013,2023-11-04,4748.71,739.45,4009.26,739.45
FAC-014066,CLT-0362,SUC-038,2023-11-04,3145.2,445.29,2699.91,445.29
FAC-038372,CLT-0141,SUC-030,2023-11-04,16075.48,2317.63,13757.849999999999,2317.63
FAC-019886,CLT-0353,SUC-004,2023-11-04,1148.3,146.58,1001.7199999999999,146.58
FAC-009922,CLT-0338,SUC-043,2023-11-04,934.2,116.65,817.5500000000001,116.65
FAC-007443,CLT-0210,SUC-047,2023-11-04,2831.06,510.96,2320.1,510.96
FAC-023477,CLT-0262,SUC-032,2023-11-04,21784.57,3913.84,17870.73,3913.84
FAC-001897,CLT-0144,SUC-049,2023-11-04,2185.0,441.71,1743.29,441.71
FAC-006698,CLT-0458,SUC-013,2023-11-04,465.03,83.48,381.54999999999995,83.48
FAC-011763,CLT-0334,SUC-021,2023-11-04,5747.29,1708.76,4038.5299999999997,1708.76
FAC-037309,CLT-0431,SUC-044,2023-11-04,1287.99,213.49,1074.5,213.49
FAC-035880,CLT-0096,SUC-035,2023-11-04,226.02,46.27,179.75,46.27
FAC-017500,CLT-0143,SUC-005,2023-11-04,1134.32,333.0,801.3199999999999,333.0
FAC-007376,CLT-0313,SUC-040,2023-11-04,571.51,26.34,545.17,26.34
FAC-034766,CLT-0310,SUC-049,2023-11-04,198.34,41.25,157.09,41.25
FAC-015941,CLT-0482,SUC-038,2023-11-04,751.68,104.54,647.14,104.54
FAC-009939,CLT-0025,SUC-035,2023-11-04,5365.02,964.18,4400.84,964.18
FAC-027210,CLT-0300,SUC-027,2023-11-04,1124.15,86.86,1037.2900000000002,86.86
FAC-027318,CLT-0192,SUC-014,2023-11-04,3996.81,593.91,3402.9,593.91
FAC-020164,CLT-0036,SUC-007,2023-11-04,6319.3,1567.17,4752.13,1567.17
FAC-037955,CLT-0441,SUC-041,2023-11-04,1133.36,45.25,1088.11,45.25
FAC-002919,CLT-0438,SUC-030,2023-11-04,3699.77,534.9,3164.87,534.9
FAC-032908,CLT-0255,SUC-003,2023-11-04,1101.56,190.9,910.66,190.9
FAC-029829,CLT-0070,SUC-045,2023-11-04,1446.35,450.71,995.6399999999999,450.71
FAC-031353,CLT-0487,SUC-026,2023-11-04,1449.25,119.17,1330.08,119.17
FAC-042453,CLT-0346,SUC-049,2023-11-04,5241.91,1116.92,4124.99,1116.92
FAC-003205,CLT-0259,SUC-040,2023-11-04,74.41,3.65,70.75999999999999,3.65
FAC-040889,CLT-0487,SUC-037,2023-11-04,16233.4,3793.53,12439.869999999999,3793.53
FAC-014118,CLT-0361,SUC-030,2023-11-04,17300.11,2456.28,14843.83,2456.28
FAC-020133,CLT-0381,SUC-048,2023-11-04,3978.51,1060.15,2918.36,1060.15
FAC-049604,CLT-0092,SUC-042,2023-11-04,726.19,137.62,588.57,137.62
FAC-029350,CLT-0321,SUC-047,2023-11-04,8460.47,1580.09,6880.379999999999,1580.09
FAC-046661,CLT-0002,SUC-049,2023-11-04,2968.53,539.33,2429.2000000000003,539.33
FAC-042418,CLT-0399,SUC-045,2023-11-04,744.29,242.38,501.90999999999997,242.38
FAC-040921,CLT-0046,SUC-042,2023-11-04,1827.53,298.85,1528.6799999999998,298.85
FAC-002745,CLT-0170,SUC-047,2023-11-04,4437.97,872.24,3565.7300000000005,872.24
FAC-037091,CLT-0061,SUC-001,2023-11-04,1515.3,416.55,1098.75,416.55
FAC-016578,CLT-0335,SUC-010,2023-11-04,11408.03,562.66,10845.37,562.66
FAC-043508,CLT-0067,SUC-039,2023-11-04,8575.98,2960.78,5615.199999999999,2960.78
FAC-023261,CLT-0238,SUC-045,2023-11-04,27578.48,8116.32,19462.16,8116.32
FAC-039937,CLT-0392,SUC-036,2023-11-04,5304.49,531.75,4772.74,531.75
FAC-048091,CLT-0047,SUC-041,2023-11-04,3860.35,251.65,3608.7,251.65
FAC-035837,CLT-0194,SUC-012,2023-11-04,17522.47,3721.16,13801.310000000001,3721.16
FAC-035576,CLT-0026,SUC-013,2023-11-04,1154.85,177.79,977.06,177.79
FAC-032882,CLT-0419,SUC-010,2023-11-04,1312.89,48.45,1264.44,48.45
FAC-027155,CLT-0412,SUC-009,2023-11-04,92983.48,24496.55,68486.93,24496.55
FAC-020719,CLT-0211,SUC-042,2023-11-04,11357.83,2022.97,9334.86,2022.97
FAC-032651,CLT-0185,SUC-018,2023-11-04,103752.87,16029.08,87723.79,16029.08
FAC-042552,CLT-0368,SUC-037,2023-11-04,87978.89,17673.0,70305.89,17673.0
FAC-002438,CLT-0432,SUC-013,2023-11-04,14288.75,2498.74,11790.01,2498.74
FAC-025920,CLT-0248,SUC-003,2023-11-04,14099.52,2240.16,11859.36,2240.16
FAC-049538,CLT-0281,SUC-032,2023-11-04,1031.23,221.6,809.63,221.6
FAC-015711,CLT-0287,SUC-013,2023-11-04,1608.54,250.82,1357.72,250.82
FAC-034829,CLT-0457,SUC-048,2023-11-04,25575.11,6510.21,19064.9,6510.21
FAC-049543,CLT-0429,SUC-017,2023-11-04,3072.45,414.61,2657.8399999999997,414.61
FAC-038247,CLT-0331,SUC-011,2023-11-04,942.84,148.35,794.49,148.35
FAC-004447,CLT-0045,SUC-030,2023-11-04,16672.42,2622.03,14050.389999999998,2622.03
FAC-017555,CLT-0349,SUC-024,2023-11-04,449.22,49.21,400.01000000000005,49.21
FAC-041406,CLT-0247,SUC-033,2023-11-04,39020.86,10831.72,28189.14,10831.72
FAC-002223,CLT-0472,SUC-010,2023-11-04,16216.2,1056.94,15159.26,1056.94
FAC-030816,CLT-0421,SUC-049,2023-11-04,1050.64,202.24,848.4000000000001,202.24
FAC-038865,CLT-0217,SUC-018,2023-11-04,1178.56,186.97,991.5899999999999,186.97
FAC-021394,CLT-0243,SUC-050,2023-11-04,10228.05,2688.33,7539.719999999999,2688.33
FAC-013648,CLT-0356,SUC-029,2023-11-04,2129.58,446.24,1683.34,446.24
FAC-013908,CLT-0404,SUC-001,2023-11-04,7144.41,1972.8,5171.61,1972.8
FAC-035311,CLT-0230,SUC-040,2023-11-04,12699.82,499.86,12199.96,499.86
FAC-011114,CLT-0278,SUC-045,2023-11-04,8004.42,2475.7,5528.72,2475.7
FAC-006870,CLT-0220,SUC-033,2023-11-04,731.68,210.73,520.9499999999999,210.73
FAC-028268,CLT-0284,SUC-033,2023-11-04,745.29,219.38,525.91,219.38
FAC-013901,CLT-0103,SUC-025,2023-11-04,6212.74,1403.64,4809.099999999999,1403.64
FAC-015040,CLT-0265,SUC-025,2023-11-04,20730.21,4562.19,16168.02,4562.19
FAC-000644,CLT-0063,SUC-033,2023-11-04,1144.92,339.37,805.5500000000001,339.37
FAC-010653,CLT-0009,SUC-027,2023-11-04,3745.98,165.13,3580.85,165.13
FAC-004960,CLT-0494,SUC-029,2023-11-04,479.97,98.07,381.90000000000003,98.07
FAC-018657,CLT-0469,SUC-016,2023-11-04,224.68,37.69,186.99,37.69
FAC-044871,CLT-0291,SUC-047,2023-11-04,14583.05,2606.67,11976.38,2606.67
FAC-047060,CLT-0276,SUC-044,2023-11-04,763.11,111.74,651.37,111.74
FAC-028394,CLT-0472,SUC-034,2023-11-04,22207.65,2626.67,19580.980000000003,2626.67
FAC-044548,CLT-0375,SUC-027,2023-11-04,597.65,28.88,568.77,28.88
FAC-041654,CLT-0380,SUC-015,2023-11-04,5792.4,538.21,5254.19,538.21
FAC-038679,CLT-0046,SUC-025,2023-11-04,5585.68,1247.82,4337.860000000001,1247.82
FAC-041671,CLT-0387,SUC-049,2023-11-04,10720.72,2076.89,8643.83,2076.89
FAC-006287,CLT-0348,SUC-006,2023-11-04,4635.56,897.95,3737.6100000000006,897.95
FAC-032494,CLT-0144,SUC-008,2023-11-04,864.18,128.85,735.3299999999999,128.85
FAC-041802,CLT-0334,SUC-046,2023-11-04,33070.17,3941.18,29128.989999999998,3941.18
FAC-041459,CLT-0093,SUC-007,2023-11-04,2136.96,594.11,1542.85,594.11
FAC-025462,CLT-0496,SUC-033,2023-11-04,1641.61,450.74,1190.87,450.74
FAC-032454,CLT-0261,SUC-038,2023-11-04,9313.4,1216.98,8096.42,1216.98
FAC-012531,CLT-0003,SUC-033,2023-11-04,3953.17,1084.78,2868.3900000000003,1084.78
FAC-032478,CLT-0472,SUC-025,2023-11-04,15613.52,3487.83,12125.69,3487.83
FAC-024723,CLT-0147,SUC-002,2023-11-04,14414.21,435.55,13978.66,435.55
FAC-012338,CLT-0217,SUC-045,2023-11-04,6421.75,1924.13,4497.62,1924.13
FAC-006982,CLT-0269,SUC-047,2023-11-04,1534.5,301.94,1232.56,301.94
FAC-006976,CLT-0252,SUC-050,2023-11-04,1775.15,492.7,1282.45,492.7
FAC-032292,CLT-0230,SUC-035,2023-11-04,1140.26,223.62,916.64,223.62
FAC-012462,CLT-0284,SUC-047,2023-11-04,459.57,81.07,378.5,81.07
FAC-049776,CLT-0432,SUC-024,2023-11-04,1076.62,115.16,961.4599999999999,115.16
FAC-045066,CLT-0245,SUC-041,2023-11-04,13614.25,856.57,12757.68,856.57
FAC-003981,CLT-0303,SUC-043,2023-11-05,4375.32,573.7,3801.62,573.7
FAC-011716,CLT-0079,SUC-043,2023-11-05,1783.49,261.14,1522.35,261.14
FAC-022349,CLT-0475,SUC-050,2023-11-05,1044.04,286.15,757.89,286.15
FAC-029267,CLT-0492,SUC-043,2023-11-05,18126.43,2655.36,15471.07,2655.36
FAC-020843,CLT-0184,SUC-043,2023-11-05,1057.57,154.22,903.3499999999999,154.22
FAC-013786,CLT-0125,SUC-018,2023-11-05,831.32,145.72,685.6,145.72
FAC-007976,CLT-0006,SUC-030,2023-11-05,11489.78,1653.47,9836.310000000001,1653.47
FAC-034034,CLT-0188,SUC-019,2023-11-05,2874.96,318.03,2556.9300000000003,318.03
FAC-006128,CLT-0154,SUC-031,2023-11-05,527.76,126.97,400.78999999999996,126.97
FAC-040192,CLT-0052,SUC-013,2023-11-05,1209.25,225.12,984.13,225.12
FAC-013659,CLT-0223,SUC-029,2023-11-05,814.05,167.53,646.52,167.53
FAC-007645,CLT-0340,SUC-050,2023-11-05,2778.61,713.78,2064.83,713.78
FAC-031479,CLT-0463,SUC-028,2023-11-05,206.45,24.34,182.10999999999999,24.34
FAC-021370,CLT-0238,SUC-042,2023-11-05,544.29,97.39,446.9,97.39
FAC-007955,CLT-0062,SUC-014,2023-11-05,796.72,135.6,661.12,135.6
FAC-028189,CLT-0377,SUC-034,2023-11-05,35819.91,5170.16,30649.750000000004,5170.16
FAC-044157,CLT-0004,SUC-007,2023-11-05,1968.58,510.13,1458.4499999999998,510.13
FAC-026102,CLT-0211,SUC-027,2023-11-05,17453.53,1154.39,16299.14,1154.39
FAC-002601,CLT-0308,SUC-026,2023-11-05,179.39,10.85,168.54,10.85
FAC-017587,CLT-0294,SUC-044,2023-11-05,16816.83,2675.56,14141.270000000002,2675.56
FAC-033929,CLT-0204,SUC-040,2023-11-05,359.19,20.26,338.93,20.26
FAC-043927,CLT-0498,SUC-010,2023-11-05,15669.77,514.3,15155.470000000001,514.3
FAC-016982,CLT-0441,SUC-045,2023-11-05,41229.42,12616.67,28612.75,12616.67
FAC-000083,CLT-0266,SUC-045,2023-11-05,24992.56,7458.95,17533.61,7458.95
FAC-031011,CLT-0289,SUC-050,2023-11-05,79500.91,20192.82,59308.090000000004,20192.82
FAC-021286,CLT-0480,SUC-015,2023-11-05,9771.99,940.53,8831.46,940.53
FAC-023813,CLT-0280,SUC-003,2023-11-05,1031.08,159.78,871.3,159.78
FAC-024542,CLT-0379,SUC-017,2023-11-05,516.28,56.41,459.87,56.41
FAC-022021,CLT-0355,SUC-011,2023-11-05,2754.13,404.98,2349.15,404.98
FAC-032278,CLT-0083,SUC-009,2023-11-05,511.08,139.52,371.55999999999995,139.52
FAC-034994,CLT-0065,SUC-013,2023-11-05,2284.25,413.7,1870.55,413.7
FAC-047979,CLT-0433,SUC-048,2023-11-05,21944.35,5353.51,16590.839999999997,5353.51
FAC-046715,CLT-0452,SUC-043,2023-11-05,2978.33,432.3,2546.0299999999997,432.3
FAC-007519,CLT-0032,SUC-037,2023-11-05,2438.95,535.15,1903.7999999999997,535.15
FAC-039499,CLT-0494,SUC-004,2023-11-05,4924.32,688.83,4235.49,688.83
FAC-010164,CLT-0327,SUC-038,2023-11-05,1256.65,194.2,1062.45,194.2
FAC-027218,CLT-0013,SUC-032,2023-11-05,321.09,69.53,251.55999999999997,69.53
FAC-010176,CLT-0170,SUC-026,2023-11-05,91.95,7.47,84.48,7.47
FAC-028103,CLT-0016,SUC-017,2023-11-05,23138.16,2577.22,20560.94,2577.22
FAC-049780,CLT-0050,SUC-007,2023-11-05,12132.05,3315.84,8816.21,3315.84
FAC-035395,CLT-0076,SUC-046,2023-11-05,27264.89,2841.37,24423.52,2841.37
FAC-039107,CLT-0307,SUC-030,2023-11-05,12369.7,2043.45,10326.25,2043.45
FAC-035925,CLT-0354,SUC-027,2023-11-05,15230.88,1054.55,14176.33,1054.55
FAC-036627,CLT-0088,SUC-007,2023-11-05,2822.86,702.79,2120.07,702.79
FAC-015286,CLT-0092,SUC-044,2023-11-05,557.52,83.23,474.28999999999996,83.23
FAC-025856,CLT-0053,SUC-022,2023-11-05,3029.67,216.48,2813.19,216.48
FAC-004251,CLT-0380,SUC-025,2023-11-05,573.16,118.26,454.9,118.26
FAC-013931,CLT-0421,SUC-050,2023-11-05,859.41,244.13,615.28,244.13
FAC-033939,CLT-0340,SUC-021,2023-11-05,1849.8,511.96,1337.84,511.96
FAC-013020,CLT-0280,SUC-026,2023-11-05,1642.54,85.01,1557.53,85.01
FAC-007721,CLT-0446,SUC-030,2023-11-05,956.34,124.18,832.1600000000001,124.18
FAC-038274,CLT-0035,SUC-048,2023-11-05,5324.62,1262.58,4062.04,1262.58
FAC-005655,CLT-0301,SUC-006,2023-11-05,6412.6,1240.93,5171.67,1240.93
FAC-015707,CLT-0225,SUC-008,2023-11-05,429.42,65.65,363.77,65.65
FAC-021594,CLT-0054,SUC-017,2023-11-05,1508.59,193.32,1315.27,193.32
FAC-034695,CLT-0315,SUC-030,2023-11-05,116541.39,19605.13,96936.26,19605.13
FAC-044237,CLT-0091,SUC-035,2023-11-05,7397.29,1456.59,5940.7,1456.59
FAC-026614,CLT-0349,SUC-035,2023-11-05,619.02,120.9,498.12,120.9
FAC-014530,CLT-0177,SUC-009,2023-11-05,12088.0,3058.56,9029.44,3058.56
FAC-004752,CLT-0407,SUC-046,2023-11-05,21597.71,2687.09,18910.62,2687.09
FAC-041845,CLT-0034,SUC-007,2023-11-05,272.41,73.74,198.67000000000002,73.74
FAC-012012,CLT-0181,SUC-035,2023-11-05,605.25,126.88,478.37,126.88
FAC-017630,CLT-0302,SUC-006,2023-11-05,8808.49,1615.65,7192.84,1615.65
FAC-028124,CLT-0195,SUC-035,2023-11-05,1457.02,293.78,1163.24,293.78
FAC-016620,CLT-0408,SUC-044,2023-11-05,8959.2,1624.93,7334.27,1624.93
FAC-001426,CLT-0100,SUC-019,2023-11-05,7331.57,708.07,6623.5,708.07
FAC-008537,CLT-0234,SUC-047,2023-11-05,1666.68,331.04,1335.64,331.04
FAC-017234,CLT-0029,SUC-041,2023-11-05,328.76,18.25,310.51,18.25
FAC-042562,CLT-0175,SUC-010,2023-11-05,6510.61,333.48,6177.129999999999,333.48
FAC-037484,CLT-0213,SUC-017,2023-11-05,94.03,12.05,81.98,12.05
FAC-011865,CLT-0025,SUC-011,2023-11-05,94015.26,13398.82,80616.44,13398.82
FAC-027366,CLT-0160,SUC-015,2023-11-05,454.94,41.27,413.67,41.27
FAC-038439,CLT-0132,SUC-011,2023-11-05,812.94,127.57,685.3700000000001,127.57
FAC-020285,CLT-0041,SUC-007,2023-11-05,267.58,74.57,193.01,74.57
FAC-016634,CLT-0428,SUC-032,2023-11-05,1526.66,316.32,1210.3400000000001,316.32
FAC-011655,CLT-0045,SUC-034,2023-11-05,1678.36,252.62,1425.7399999999998,252.62
FAC-048352,CLT-0140,SUC-027,2023-11-05,1176.6,79.09,1097.51,79.09
FAC-039432,CLT-0240,SUC-033,2023-11-05,10897.77,3309.2,7588.570000000001,3309.2
FAC-008044,CLT-0131,SUC-035,2023-11-05,40471.88,8169.11,32302.769999999997,8169.11
FAC-037300,CLT-0142,SUC-015,2023-11-05,458.9,52.04,406.85999999999996,52.04
FAC-015127,CLT-0228,SUC-007,2023-11-05,20212.49,5768.28,14444.210000000003,5768.28
FAC-038487,CLT-0344,SUC-007,2023-11-05,9066.25,2479.77,6586.48,2479.77
FAC-022897,CLT-0315,SUC-001,2023-11-05,3299.87,920.2,2379.67,920.2
FAC-002685,CLT-0371,SUC-034,2023-11-05,639.88,89.4,550.48,89.4
FAC-047297,CLT-0141,SUC-016,2023-11-05,4967.99,688.17,4279.82,688.17
FAC-027315,CLT-0408,SUC-018,2023-11-05,8029.26,1322.21,6707.05,1322.21
FAC-002838,CLT-0284,SUC-017,2023-11-05,2215.54,232.01,1983.53,232.01
FAC-023561,CLT-0426,SUC-021,2023-11-05,16584.93,4446.26,12138.67,4446.26
FAC-016788,CLT-0115,SUC-012,2023-11-05,829.79,172.19,657.5999999999999,172.19
FAC-049185,CLT-0151,SUC-046,2023-11-05,713.19,77.44,635.75,77.44
FAC-028069,CLT-0431,SUC-009,2023-11-05,1630.81,451.09,1179.72,451.09
FAC-044136,CLT-0457,SUC-003,2023-11-05,880.37,145.07,735.3,145.07
FAC-036836,CLT-0250,SUC-013,2023-11-05,2425.32,400.82,2024.5000000000002,400.82
FAC-028731,CLT-0045,SUC-008,2023-11-05,460.77,79.54,381.22999999999996,79.54
FAC-000431,CLT-0101,SUC-008,2023-11-05,573.54,94.15,479.39,94.15
FAC-017625,CLT-0259,SUC-023,2023-11-05,16637.4,5445.9,11191.500000000002,5445.9
FAC-022977,CLT-0302,SUC-009,2023-11-05,331.11,90.66,240.45000000000002,90.66
FAC-048159,CLT-0090,SUC-003,2023-11-05,273.74,42.72,231.02,42.72
